654.124	92.758	19.0938	0.5384
409.032	92.774	17.7736	0.4989
480.391	93.01	18.2647	0.4942
746.707	93.124	17.087	0.5281
798.814	93.388	18.082	0.5867
740.797	93.532	17.2212	0.5187
599.067	93.545	19.1261	0.8291
317.292	94.042	17.6864	0.5093
704.698	94.105	18.1275	0.5064
112.204	94.129	18.9664	0.5608
469.914	94.138	18.7381	0.8546
778.823	94.245	17.6096	0.4553
403.92	94.886	17.5454	0.5617
304.876	94.895	17.1814	0.6255
595.923	94.965	17.2409	0.4875
560.98	95.038	16.6062	0.7646
669.943	95.276	18.5719	0.6747
85.612	95.302	19.1331	0.7992
217.311	95.368	18.0868	0.4932
148.327	95.393	17.8125	0.5073
497.556	95.409	18.0127	0.4524
185.419	95.49	17.7009	0.5346
750.267	95.547	18.0137	0.607
620.617	95.647	17.7708	0.4932
240.373	95.766	18.0269	0.5374
529.249	95.774	18.3162	0.5187
748.385	95.92	17.5477	0.4524
500.391	96.131	18.3228	0.4932
65.143	96.261	17.1141	0.6511
516.259	96.675	18.4314	0.6291
430.455	96.687	17.9612	0.6429
58.939	96.791	18.4422	0.5756
390.391	96.855	18.4337	0.6875
358.456	96.892	19.1377	0.607
613.263	96.972	17.4513	0.5149
258.284	97.193	18.038	0.5877
628.221	97.53	18.5985	0.6218
290.649	97.592	13.7081	0.8502
229.314	97.891	19.1256	0.7019
137.381	97.899	18.1517	0.544
98.574	98.158	18.398	0.5318
206.45	98.21	17.2714	0.5093
421.815	98.303	17.5368	0.5384
316.516	98.396	17.9692	0.4724
467.075	98.64	18.7924	0.9256
561.525	98.922	17.3596	0.5487
554.224	98.942	18.5144	0.728
552.448	98.968	17.6965	0.5046
608.234	99.039	17.8267	0.4524
182.111	99.279	18.2599	0.5328
167.756	99.35	18.9792	0.892
117.429	99.358	12.344	1.4027
239.488	99.412	18.9049	0.6684
366.46	99.588	18.5135	0.5543
481.258	99.75	18.5165	0.6218
219.467	99.817	17.8773	0.4714
262.496	100.052	17.8312	0.4742
447.345	100.221	18.9456	0.7028
243.08	100.6	17.8871	0.5225
236.317	100.731	18.6921	0.6547
690.461	100.801	17.1121	0.5243
512.805	100.995	18.888	0.4409
66.077	101.006	18.9533	0.7415
453.012	101.158	19.2731	0.8379
205.563	101.272	18.4461	0.5803
394.022	101.607	13.8932	0.7655
380.755	102.109	18.9377	0.5467
389.01	102.223	17.8246	0.4998
698.149	102.407	18.8086	0.6108
227.368	102.503	18.2769	0.5337
76.95	102.591	18.7875	0.6236
224.074	103.159	18.1557	0.5449
300.373	103.352	17.4588	0.4913
148.282	103.366	18.1081	0.5793
185.782	103.564	18.16	0.5318
526.392	103.73	17.0034	0.5626
143.265	103.766	17.5775	0.5046
296.325	104.014	18.0452	0.5747
474.577	104.102	19.4009	0.672
702.042	104.242	17.775	0.4819
489.497	104.359	16.9549	0.6702
674.835	104.582	19.144	0.4828
572.209	104.585	18.8348	0.6024
208.64	104.622	16.9003	0.7388
193.788	104.676	17.7215	0.4628
633.137	104.81	14.2274	0.9282
311.396	104.837	17.6689	0.5932
412.343	104.952	19.1454	0.7316
175.169	104.967	18.5079	0.5346
388.432	105.03	17.7418	0.5393
258.876	105.112	18.5022	0.5738
745.763	105.218	17.9643	0.514
716.921	105.288	18.4648	0.5421
379.271	105.32	18.6965	0.46
244.502	105.339	17.4051	0.5271
525.552	105.494	17.228	0.5308
566.274	106.021	18.3128	0.6775
451.894	106.071	18.2747	0.607
488.621	106.106	17.7161	0.5252
554.109	106.122	18.2597	0.6061
760.473	106.355	18.2371	0.3666
510.369	106.399	18.1276	0.4989
159.519	106.66	17.5203	0.5682
770.028	106.935	16.1451	0.7957
570.385	107.02	18.9214	0.7298
674.649	107.232	17.0247	0.5458
643.69	107.35	18.787	0.6647
698.698	107.356	17.099	0.4846
299.976	107.442	18.7241	0.8327
723.351	107.458	18.2702	0.5205
115.477	107.492	17.5946	0.5487
714.417	107.561	19.1782	0.762
396.501	107.87	17.2889	0.5941
242.933	108.083	17.8653	0.4695
642.792	108.142	17.6005	0.5055
266.903	108.228	17.262	0.5308
750.72	108.235	20.2341	0.8019
653.18	108.302	17.2566	0.5523
377.825	108.317	19.0279	0.6675
568.293	108.332	17.1115	0.5561
749.139	108.572	17.6496	0.5017
514.724	108.593	19.4782	0.7673
623.916	108.742	17.4023	0.5131
616.134	109.289	17.3961	0.5243
54.534	109.378	17.9945	0.5561
693.654	109.386	16.8054	0.736
227.314	109.501	19.6511	0.8362
410.292	109.628	18.5551	0.583
257.069	109.855	17.2379	0.5337
408.421	109.891	19.3591	0.8537
425.949	109.903	12.9522	1.0109
341.017	110.012	17.8466	0.459
184.808	110.19	19.1007	0.9651
198.727	110.466	16.6335	0.5579
790.746	110.564	18.9854	0.7262
324.553	110.621	13.7031	0.8388
199.794	110.778	17.9828	0.4922
119.943	110.789	16.8388	0.6793
558.393	111.057	14.4192	0.8946
290.852	111.091	17.2973	0.4714
476.737	111.162	17.5428	0.4895
679.6	111.3	18.5866	0.6108
414.127	111.673	18.8306	0.6162
297.308	111.889	18.5552	0.6465
547.641	111.987	18.2963	0.57
157.174	112.116	16.7081	0.6484
572.39	112.157	19.3674	0.7289
286.839	112.365	19.6803	0.7415
593.109	112.524	18.3097	0.6946
764.122	112.797	16.7754	0.7253
411.868	112.807	17.7933	0.5167
407.075	112.838	18.4084	0.7333
396.047	112.908	17.7726	0.5487
500.227	113.18	17.5234	0.5102
161.512	113.2	18.8003	0.6364
205.344	113.233	17.5122	0.5205
326.842	113.96	17.7881	0.5812
700.378	113.961	17.2542	0.5196
315.384	114.168	17.0698	0.5421
493.042	114.297	13.8961	0.801
426.103	114.807	17.812	1.0655
576.741	114.855	17.6107	0.5467
176.181	114.926	19.6954	0.93
635.934	114.985	18.7226	0.7046
546.384	114.988	17.5611	0.5234
781.641	115.22	17.8761	0.479
623.01	115.286	19.3562	0.7806
611.914	115.396	17.7835	0.5064
432.332	115.405	13.779	0.6566
736.385	115.411	18.2774	0.4265
703.061	115.472	17.0616	0.5533
556.335	115.652	17.7581	0.5261
604.078	115.762	12.9223	1.1377
143.46	115.818	18.2373	0.514
543.719	115.859	17.9893	0.57
323.246	115.938	19.6233	0.8971
510.846	115.986	18.4795	0.6218
460.775	116.296	18.3333	0.5167
226.918	116.363	19.2915	0.7181
203.87	116.369	18.9867	0.6902
243.404	116.754	18.7879	0.5896
483.33	116.785	18.7769	0.5337
297.922	117.1	17.6617	0.6089
669.963	117.107	18.9304	0.7342
510.414	117.362	18.8019	0.4447
384.727	117.386	18.8868	0.4922
570.502	117.533	19.3844	0.7298
321.776	117.552	17.4289	0.5346
183.309	117.754	17.0448	0.6015
508.403	117.782	18.8428	0.5402
190.425	118.036	18.2736	0.6144
740.114	118.043	18.2311	0.5784
201.065	118.517	19.3821	0.8274
125.267	118.54	19.2003	0.7503
531.601	118.581	16.9149	0.5896
78.978	118.695	18.5295	0.62
147.556	119.077	18.012	0.5281
441.906	119.125	18.3137	0.5449
551.402	119.213	17.977	0.4418
665.917	119.492	18.7059	0.6729
656.075	119.71	17.7386	0.6108
416.128	119.85	17.3669	0.5328
519.63	120.018	19.4963	0.4313
249.477	120.207	17.1574	0.5093
328.458	120.367	18.2848	0.4486
351.538	120.459	16.0312	0.7726
244.075	120.497	18.376	0.584
366.88	120.591	17.1043	0.5682
746.981	120.61	18.6894	0.5626
544.419	120.619	17.1729	0.5923
640.803	120.732	18.3932	0.6456
375.384	120.8	19.1255	0.5579
209.328	121.02	16.6843	0.7574
693.41	121.184	17.0785	0.5036
188.783	121.375	18.6101	0.6538
319.495	121.51	19.7819	0.672
163.525	121.514	18.8774	0.6246
237.498	121.937	17.0811	0.5261
456.002	122.003	18.5211	0.6484
601.656	122.157	18.8119	1.058
519.288	122.258	17.4053	0.5673
493.172	122.425	18.1241	0.583
729.482	122.452	18.165	0.5281
501.687	122.494	17.3055	0.5588
302.439	122.572	17.9585	0.4208
700.9	122.638	18.3394	0.5599
280.97	122.753	17.7045	0.5589
311.052	122.805	18.7394	0.6291
721.707	122.906	17.6747	0.4951
337.401	122.91	17.8642	0.5738
659.856	123.035	17.1686	0.4998
470.017	123.187	18.1527	0.544
365.446	123.446	18.1222	0.4752
192.944	123.512	19.1151	0.8484
353.635	123.537	19.0597	0.6893
91.257	123.767	18.1836	0.6135
579.235	123.794	18.4435	0.6227
429.905	123.865	18.3005	0.5561
421.943	124.035	16.2975	0.71
678.434	124.094	18.5962	0.642
247.018	124.161	17.0678	0.5393
386.247	124.234	18.4873	0.6382
510.411	124.367	16.4112	0.7602
124.281	124.409	17.693	0.529
333.094	124.448	18.7146	0.7064
137.762	124.452	18.2491	0.5821
427.344	124.95	18.7791	0.7931
221.858	125.162	14.9921	0.83
640.713	125.172	16.4672	0.7646
208.775	125.2	17.0563	0.5673
282.514	125.217	16.7354	0.7307
651.896	125.235	17.5611	0.6493
536.5	125.261	19.1906	0.6153
271.913	125.28	17.1836	0.5017
719.667	125.417	17.2775	0.4619
622.008	125.426	18.014	0.4819
88.51	125.438	18.3777	0.608
354.371	125.664	18.0134	0.5608
73.035	126.03	18.3846	0.5008
379.414	126.047	19.1371	0.8133
399.457	126.13	19.157	0.5849
252.636	126.302	18.9067	0.6866
238.059	126.523	17.8146	0.5523
291.211	126.637	17.9611	0.5252
326.383	126.792	18.5774	0.6246
302.244	126.794	18.1586	0.5533
675.623	126.807	18.4081	0.5271
341.003	126.818	14.8531	0.8607
170.052	127.107	17.3604	0.5635
353.231	127.212	19.3748	0.4504
255.133	127.345	17.6272	0.4742
658.276	127.354	17.4892	0.5205
369.116	127.569	18.393	0.5858
231.036	127.813	17.7937	0.4979
263.337	128.055	18.4428	0.596
436.715	128.337	18.8834	0.5599
167.639	128.343	18.4034	0.5635
127.858	128.348	17.8641	0.5821
479.133	128.496	17.6124	0.5599
457.966	128.508	18.7022	0.7841
89.422	128.675	18.2369	0.4866
271.473	128.738	18.1297	0.608
68.238	129.178	18.9231	0.8045
364.734	129.199	19.5584	0.5644
183.193	129.296	18.7143	0.6328
462.227	129.307	17.143	0.529
563.013	129.426	16.8976	0.7028
720.821	129.52	17.8589	0.5346
430.826	129.745	19.0506	0.6974
388.962	129.826	14.4623	0.9119
211.3	129.929	17.7987	0.496
763.58	130.064	19.1117	0.691
297.048	130.089	19.1127	0.6928
97.709	130.101	17.7395	0.5073
137.924	130.361	18.198	0.4837
631.096	130.836	15.1281	0.8221
634.193	130.842	18.2514	0.6264
158.761	130.85	15.6871	0.7913
122.907	130.94	18.2585	0.5543
716.102	130.98	19.0304	0.7378
102.188	131.016	17.006	0.6566
250.695	131.088	18.186	0.5849
646.894	131.096	11.955	1.4534
594.725	131.113	18.8035	0.5073
216.5	131.32	18.8554	0.5626
732.402	131.639	17.3508	0.4913
530.141	131.721	18.8487	0.6884
443.62	131.877	17.0282	0.5719
566.053	131.895	17.7848	0.4922
223.817	132.075	17.2898	0.5421
254.357	132.243	19.1821	0.8072
351.638	132.327	18.2153	0.514
696.456	132.546	18.8539	1.1188
63.192	132.592	18.4212	0.6438
765.861	132.68	18.7158	0.5402
190.293	132.704	18.0899	0.5896
384.082	132.706	18.1102	0.5729
334.052	132.724	19.1082	0.7638
177.438	132.827	17.7318	0.543
685.355	132.886	18.031	0.5858
748.514	132.896	19.1701	0.6529
290.381	132.905	17.155	0.5281
215.898	132.919	17.3644	0.5617
694.491	133.195	16.1743	0.6364
520.264	133.202	18.3619	0.4884
676.427	133.351	17.5411	0.5252
310.167	133.511	17.5711	0.5271
293.253	133.849	17.581	0.4809
103.035	133.937	18.1453	0.4677
106.499	134.046	16.6622	0.7655
158.874	134.074	18.0889	0.6675
157.687	134.219	18.3819	0.4884
163.44	134.319	18.6195	0.5046
226.421	134.472	18.8234	0.6273
522.446	134.493	17.4634	0.4657
321.017	134.631	14.9941	0.8642
417.486	134.695	15.0391	0.83
343.157	134.858	18.1079	0.5355
177.261	135.053	19.2948	0.6838
295.361	135.118	17.9739	0.5941
563.292	135.143	17.4803	0.5158
467.585	135.216	15.4171	0.7895
779.306	135.225	18.9663	0.6392
117.321	135.237	18.2583	0.5682
402.984	135.361	17.6035	0.4628
258.173	135.531	17.0043	0.6328
744.662	135.683	18.0834	0.5083
440.225	135.837	18.2905	0.6199
406.538	136.065	17.0691	0.583
81.003	136.119	19.0463	0.7486
217	136.122	18.7122	0.5756
549.44	136.295	18.3193	0.5149
480.983	136.607	18.5675	0.7118
188.921	136.628	17.4587	0.6025
525.105	136.776	18.0428	0.597
310.649	136.893	18.9445	0.7118
147.035	136.961	18.5065	0.5588
443.852	137.044	16.1533	0.7397
355.342	137.064	19.0053	0.6355
722.312	137.536	19.1729	0.6702
634.995	137.938	18.1784	0.7378
689.222	138.134	18.0985	0.5589
391.009	138.196	17.8181	0.6484
363.332	138.281	18.3757	0.6089
238.511	138.506	18.7742	0.7664
531.561	138.525	17.6367	0.4951
298.267	138.564	18.6638	0.6015
655.87	138.674	17.8627	0.6089
598.191	138.737	17.664	0.5281
448.62	138.98	18.7917	0.6964
303.518	139.051	16.9726	0.6135
250.477	139.096	18.7434	0.6246
271.643	139.263	18.0951	0.4799
300.889	139.407	18.5162	0.6402
639.816	140.058	13.8702	0.7646
396.492	140.122	18.3395	0.6227
284.15	140.193	18.2612	0.4742
375.73	140.266	19.3482	0.7629
208.07	140.269	18.9234	0.5093
484.381	140.281	17.4702	0.5187
437.896	140.382	17.9343	0.57
692.745	140.4	17.4402	0.4342
454.29	140.519	17.4402	0.6402
264.35	140.633	17.7254	0.5093
464.056	140.665	16.9784	0.6291
381.876	140.83	17.8611	0.5225
782.524	140.912	18.7266	0.5487
489.947	141.044	18.0394	0.5635
579.899	141.123	17.7626	0.6108
628.738	141.133	18.7052	0.5729
557.305	141.22	17.0182	0.6411
679.34	141.233	17.8803	0.5158
482.567	141.302	19.8153	0.7432
686.294	141.46	17.7142	0.4724
116.394	141.523	17.2886	0.4989
314.723	141.72	17.8006	0.4998
358.668	141.779	17.4574	0.4638
204.603	141.986	18.4577	0.5431
478.2	142.044	19.2623	0.6346
278.918	142.076	17.4067	0.5431
79.098	142.215	17.6971	0.5261
160.552	142.517	18.2963	0.5682
644.883	142.651	17.0627	0.4942
393.966	142.948	17.3713	0.5673
418.878	142.999	17.8473	0.6337
131.74	143.089	19.1417	0.691
700.417	143.18	18.6421	0.5821
592.719	143.381	18.7178	0.6811
663.708	143.498	19.464	0.6584
666.143	143.709	18.1027	0.4942
380.409	143.786	16.6684	0.7333
571.572	143.813	17.4009	0.5355
603.249	143.82	18.6987	0.5467
298.779	143.897	15.1655	0.7145
458.834	143.942	13.892	0.9948
376.855	144.074	17.4421	0.5261
588.575	144.14	19.1337	0.6955
211.127	144.316	17.7248	0.5411
688.658	144.322	18.4942	0.4742
757.301	144.326	17.9989	0.5337
95.87	144.367	18.512	0.5877
222.542	144.388	17.4362	0.4342
518.723	144.39	16.96	0.6566
581.834	144.563	17.7735	0.4227
782.555	144.64	18.0027	0.5467
724.923	144.785	16.8396	0.7064
616.107	145.012	14.2742	0.8842
434.612	145.108	16.7874	0.7235
469.188	145.159	18.4641	0.6484
432.557	145.698	18.153	0.5281
523.583	145.725	19.0621	0.652
272.77	145.758	18.8177	0.6955
481.384	145.893	19.751	0.5867
277.25	145.9	17.5601	0.479
97.911	146.06	17.292	0.4846
719.42	146.291	17.8549	0.4884
388.058	146.292	18.7442	0.7735
643.395	146.405	17.6928	0.597
638.64	147.172	17.7147	0.4942
349.32	147.33	15.8016	0.289
545.145	147.343	15.0531	0.8318
494.64	147.372	18.0464	0.6309
137.304	147.386	18.0425	0.5561
420.468	147.62	17.0122	0.6429
538.036	147.623	17.9503	0.57
462.655	147.635	19.5054	1.0914
640.075	147.656	17.8128	0.6766
302.524	147.735	17.7763	0.5131
359.986	147.84	12.8445	1.0354
601.778	147.916	17.8258	0.5393
437.054	147.998	17.6307	0.5467
582.118	148.12	15.9902	0.7664
324.976	148.189	16.9512	0.7629
158.546	148.3	18.1358	0.5402
174.662	148.381	19.1381	0.6547
406.747	148.428	17.0088	0.5402
289.476	148.617	18.1109	0.4875
242.733	148.765	17.9039	0.4857
484.87	149.123	18.9507	0.6857
312.734	149.243	18.6284	0.7325
246.761	149.281	19.2602	0.8859
429.768	149.381	17.0107	0.6052
337.754	149.383	18.4154	0.4666
224.653	149.42	17.117	0.4837
187.874	149.498	17.8869	0.5337
57.786	149.571	19.1816	0.7037
145.142	149.768	18.3331	0.5812
624.469	149.855	17.6306	0.5505
630.628	149.942	13.9055	0.9316
400.937	150	17.1554	0.63
274.329	150.017	17.2143	0.5167
101.19	150.099	17.126	0.5867
319.13	150.352	18.1155	0.6181
244.571	150.422	17.2082	0.4742
658.375	150.48	19.5449	0.6666
293.184	150.668	19.0293	0.7415
93.937	150.724	18.72	0.6584
154.31	150.741	18.0793	0.5131
155.827	150.961	17.3191	0.5784
117.694	150.985	19.1004	0.7235
403.87	150.997	17.026	0.5858
533.512	151.127	18.2981	0.6538
228.194	151.193	18.0365	0.5036
308.943	151.216	17.3765	0.5046
151.524	151.242	17.4664	0.4648
217.963	151.301	17.069	0.5849
468.635	151.31	18.6532	0.7646
239.243	151.445	19.3803	0.7574
418.436	151.642	18.7189	0.6675
250.781	151.705	17.0309	0.5941
397.125	151.711	18.7849	0.672
590.243	151.843	19.098	0.6566
620.491	151.862	18.7664	0.512
222.76	151.962	18.4046	0.6162
197.576	152.04	17.9111	0.4371
121.593	152.28	18.0766	0.6099
423.993	152.681	17.6138	0.5384
439.88	152.691	17.1339	0.5905
390.813	152.819	18.8276	0.7037
89.303	152.96	17.3938	0.5393
382.416	152.968	15.1632	0.785
254.691	153.104	18.2476	0.5026
525.125	153.182	16.8434	0.6246
599.458	153.223	18.7841	0.5803
608.187	153.531	18.9802	0.7806
407.349	153.686	17.1876	0.4998
692.438	153.746	18.4595	0.4628
546.939	153.838	18.0314	0.63
601.625	154	18.6049	0.5923
651.968	154.029	17.2216	0.5017
371.893	154.073	17.9179	0.5328
734.058	154.118	17.6055	0.5561
174.993	154.162	18.5047	0.6964
296.779	154.175	18.1753	0.57
471.408	154.185	18.7477	0.6902
55.705	154.391	18.1457	0.5458
573.889	154.396	17.315	0.4837
454.343	154.798	18.6964	0.5644
497.166	155.051	17.6069	0.5328
97.942	155.079	17.7392	0.5187
743.755	155.094	17.507	0.4828
589.699	155.145	18.428	0.5858
566.974	155.152	18.9159	0.5905
483.076	155.243	17.0422	0.5719
220.788	155.274	17.3272	0.5205
261.555	155.326	17.4461	0.5261
267.812	155.566	19.1521	0.8432
256.472	155.774	17.2518	0.4895
686.271	155.796	17.3324	0.5111
368.168	155.991	18.7402	0.5738
374.501	156.096	17.4948	0.4913
471.093	156.101	18.1587	0.4524
180.313	156.351	17.3491	0.479
494.07	156.533	19.1862	0.885
438.238	156.572	18.7609	0.6684
202.742	156.752	17.4139	0.4884
251.638	156.765	18.6831	0.6538
357.14	156.836	18.8239	0.6693
796.302	156.919	19.2369	0.6702
69.214	156.952	18.2664	0.4666
97.714	156.953	18.3184	0.5111
659.937	157.13	16.9543	0.6392
525.608	157.233	17.4848	0.5393
656.031	157.383	17.6173	0.4686
305.039	157.56	14.0145	0.9394
422.979	157.612	18.4067	0.6946
371.861	157.633	17.4979	0.5328
152.272	157.88	19.3393	0.7477
608.895	158.139	17.4263	0.514
596.482	158.32	17.6792	0.4323
715.453	158.373	16.9417	0.5467
633.588	158.46	18.8503	0.6337
498.865	158.554	17.291	0.5308
162.921	158.556	17.1359	0.5374
559.91	158.605	17.0141	0.5821
173.601	158.73	17.3225	0.5036
482.834	158.876	16.7421	0.5821
422.166	158.976	15.9622	0.7824
652.448	159.314	18.0592	0.5205
274.188	159.461	19.0567	0.6061
260.427	159.627	18.1026	0.7001
732.855	159.7	17.8496	0.4197
369.723	159.739	18.2359	0.6729
548.261	159.887	15.9223	0.745
338.437	159.924	17.0408	0.5402
435.891	160.009	17.6241	0.4389
564.787	160.332	19.2441	0.652
385.225	160.642	16.4194	0.6246
506.269	160.734	19.0676	0.6162
404.246	160.875	17.0452	0.5756
596.175	160.992	18.1317	0.6089
689.948	161.065	19.0281	0.786
252.481	161.184	19.1099	0.4866
517.192	161.191	19.4182	0.5719
480.084	161.324	18.182	0.662
360.887	161.446	18.6272	0.5738
72.741	161.683	18.6594	0.6255
